diet,reaction_id,reaction_name,species,local_reaction_id,reaction_type,pathway,is_biomass_reaction,flux,abs_flux
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__MCITD,2-methylcitrate dehydratase,Escherichia_coli_UTI89_UPEC_AGORA1_03,MCITD,species_internal,Propanoate metabolism,False,0.7106833026132896,0.7106833026132896
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__MCITL2,methylisocitrate lyase,Escherichia_coli_UTI89_UPEC_AGORA1_03,MCITL2,species_internal,Propanoate metabolism,False,0.7106833026132896,0.7106833026132896
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__PPAt2i,propionate transport in via proton symport irreversible,Escherichia_coli_UTI89_UPEC_AGORA1_03,PPAt2i,species_internal,"Transport, extracellular",False,0.7106833026132896,0.7106833026132896
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__MICITD,2-methylisocitrate dehydratase,Escherichia_coli_UTI89_UPEC_AGORA1_03,MICITD,species_internal,Propanoate metabolism,False,0.7106833026132895,0.7106833026132895
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__PIt6b,Transport of Orthophosphate,Escherichia_coli_UTI89_UPEC_AGORA1_03,PIt6b,species_internal,"Transport, extracellular",False,0.4277135060366911,0.4277135060366911
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__AKGt2r,2-oxoglutarate reversible transport via symport,Escherichia_coli_UTI89_UPEC_AGORA1_03,AKGt2r,species_internal,"Transport, extracellular",False,0.23304132578800602,0.23304132578800602
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__DRIBabc,Deoxyribose transport via ABC system,Escherichia_coli_UTI89_UPEC_AGORA1_03,DRIBabc,species_internal,"Transport, extracellular",False,0.17878295000000002,0.17878295000000002
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__DRBK,Deoxyribokinase,Escherichia_coli_UTI89_UPEC_AGORA1_03,DRBK,species_internal,Pentose phosphate pathway,False,0.17878295,0.17878295
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__TRPS2,tryptophan synthase (indole),Escherichia_coli_UTI89_UPEC_AGORA1_03,TRPS2,species_internal,Tryptophan metabolism,False,0.12537312983123108,0.12537312983123108
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__TRPt2r,L-tryptophan reversible transport via proton symport,Escherichia_coli_UTI89_UPEC_AGORA1_03,TRPt2r,species_internal,"Transport, extracellular",False,-0.12537312983123108,0.12537312983123108
western,Escherichia_coli_UTI89_UPEC_AGORA1_03__INDOLEt2r,"Indole transport via proton symport, reversible",Escherichia_coli_UTI89_UPEC_AGORA1_03,INDOLEt2r,species_internal,"Transport, extracellular",False,0.12537312983123106,0.12537312983123106
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__H2Ot,H2O Transport via Diffusion,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,H2Ot,species_internal,"Transport, extracellular",False,-44.90877919091591,44.90877919091591
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACALD,acetaldehyde dehydrogenase (acetylating),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACALD,species_internal,Pyruvate metabolism,False,14.687900702456108,14.687900702456108
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ATPS4,ATP synthase (four protons for one ATP),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ATPS4,species_internal,Respiration,False,12.141538267937817,12.141538267937817
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__HSDx,homoserine dehydrogenase (NADH),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,HSDx,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,-10.893687367132602,10.893687367132602
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__HSDy,homoserine dehydrogenase (NADPH),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,HSDy,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,10.888906749945487,10.888906749945487
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ENO,Enolase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ENO,species_internal,Glycolysis/gluconeogenesis,False,10.395613995371248,10.395613995371248
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PGM,Phosphoglycerate Mutase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PGM,species_internal,Glycolysis/gluconeogenesis,False,-10.395613995371248,10.395613995371248
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GAPD,Glyceraldehyde-3-Phosphate Dehydrogenase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GAPD,species_internal,Glycolysis/gluconeogenesis,False,10.395613995371246,10.395613995371246
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PGK,Phosphoglycerate Kinase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PGK,species_internal,Glycolysis/gluconeogenesis,False,-10.395613995371246,10.395613995371246
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DCYTt2r,deoxycytidine transport in via proton symport reversible,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DCYTt2r,species_internal,"Transport, extracellular",False,10.053192442245457,10.053192442245457
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DCYTD,Deoxycytidine Deaminase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DCYTD,species_internal,Pyrimidine catabolism,False,10.044094475609779,10.044094475609779
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DURIPP,Deoxyuridine Phosphorylase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DURIPP,species_internal,Nucleotide interconversion,False,10.037012994100698,10.037012994100698
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DRPAr,2-Deoxy-D-ribose-5-phosphate acetaldehyde-lyase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DRPAr,species_internal,Pentose phosphate pathway,False,10.02791502746502,10.02791502746502
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__r0570,"2-Deoxy-D-Ribose 1-Phosphate 1, 5-Phosphomutase Ec:5.4.2.7",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,r0570,species_internal,Pentose phosphate pathway,False,10.02791502746502,10.02791502746502
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__URAt2r,uracil transport in via proton symport reversible,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,URAt2r,species_internal,"Transport, extracellular",False,-10.004288613645206,10.004288613645206
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__CO2t,CO2 Transporter via Diffusion,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,CO2t,species_internal,"Transport, extracellular",False,9.756612763457504,9.756612763457504
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DAPMDH,Meso-diaminopimelate D-dehydrogenase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPMDH,species_internal,Folate metabolism,False,-9.297096100197038,9.297096100197038
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__L2A6OD2s,"2,3,4,5-Tetrahydrodipicolinate conversion to L-2-Amino-6-oxopimelate (spontaneous)",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,L2A6OD2s,species_internal,Lysine metabolism,False,9.297096100197038,9.297096100197038
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__26DAPLLAT,"L,L-diaminopimelate aminotransferase",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,26DAPLLAT,species_internal,Lysine metabolism,False,9.29600861922148,9.29600861922148
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DAPE,diaminopimelate epimerase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DAPE,species_internal,Lysine metabolism,False,-9.29600861922148,9.29600861922148
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ASPTA,Aspartate Transaminase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ASPTA,species_internal,Alanine and aspartate metabolism,False,-8.989342234872666,8.989342234872666
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PPCKr,phosphoenolpyruvate carboxykinase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PPCKr,species_internal,Citric acid cycle,False,-8.989342234872666,8.989342234872666
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ASPt2r,L-aspartate reversible transport via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ASPt2r,species_internal,"Transport, extracellular",False,-8.354849863231157,8.354849863231157
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__LDH_L,L-Lactate Dehydrogenase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,LDH_L,species_internal,Glycolysis/gluconeogenesis,False,-4.659985674991088,4.659985674991088
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__LACLi,"S lactate acetaldehyde lyase formate forming, irreversible",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,LACLi,species_internal,Pyruvate metabolism,False,4.659985674991087,4.659985674991087
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ECOAH1,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ECOAH1,species_internal,Fatty acid synthesis,False,3.8760883513523527,3.8760883513523527
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__BTCOADH,Conversion of crotonoyl-CoA to butyryl-CoA by Bcd-Etf complex,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,BTCOADH,species_internal,Butanoate metabolism,False,3.8760883513523523,3.8760883513523523
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__HACD1,3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,HACD1,species_internal,Fatty acid synthesis,False,3.8760883513523523,3.8760883513523523
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACACT1r,Acetyl Coenzyme A C-Acetyltransferase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACACT1r,species_internal,Tryptophan metabolism,False,3.876088351352352,3.876088351352352
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__BUTt2r,"Butyrate Transport via Proton Symport, Reversible",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,BUTt2r,species_internal,"Transport, extracellular",False,-3.876088351352352,3.876088351352352
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__POR4,Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,POR4,species_internal,Pyruvate metabolism,False,3.876088351352352,3.876088351352352
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__BTCOAACCOAT,Butyryl-CoA:acetate CoA-transferase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,BTCOAACCOAT,species_internal,Butanoate metabolism,False,3.8760883513523514,3.8760883513523514
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACKr,acetate kinase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACKr,species_internal,Pyruvate metabolism,False,-3.8713077341652373,3.8713077341652373
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PTAr,phosphotransacetylase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PTAr,species_internal,Pyruvate metabolism,False,3.8713077341652373,3.8713077341652373
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GLNS,Glutamine Synthetase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GLNS,species_internal,Glutamate metabolism,False,3.3693911088020854,3.3693911088020854
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__FBP,Fructose-Bisphosphatase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,FBP,species_internal,Glycolysis/gluconeogenesis,False,3.2638926459053916,3.2638926459053916
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PFK(ppi),"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase, beta subunit (EC 2.7.1.90)",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PFK(ppi),species_internal,Glycolysis/gluconeogenesis,False,3.2638926459053916,3.2638926459053916
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__EX_ura(e),Uracil exchange,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,EX_ura(e),species_exchange,Exchange/demand reaction,False,3.2387609603351253,3.2387609603351253
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__FDH,Formate Dehydrogenase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,FDH,species_internal,Glyoxylate and dicarboxylate metabolism,False,2.6640639940690622,2.6640639940690622
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GLUt2r,"L-glutamate transport via proton symport, reversible",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GLUt2r,species_internal,"Transport, extracellular",False,2.384514034836946,2.384514034836946
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__NDPK2,Nucleoside-Diphosphate Kinase (ATP:UDP),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,NDPK2,species_internal,Nucleotide interconversion,False,2.196015048820217,2.196015048820217
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GLNt2r,L-glutamine reversible transport via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GLNt2r,species_internal,"Transport, extracellular",False,-2.069110171124345,2.069110171124345
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__EX_for(e),Formate exchange,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,EX_for(e),species_exchange,Exchange/demand reaction,False,1.9959216809220246,1.9959216809220246
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__FORt2r,formate transport in via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,FORt2r,species_internal,"Transport, extracellular",False,-1.9959216809220246,1.9959216809220246
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__G1PACT,glucosamine-1-phosphate N-acetyltransferase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,G1PACT,species_internal,Cell wall biosynthesis,False,1.977331421544117,1.977331421544117
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PGAMT,phosphoglucosamine mutase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PGAMT,species_internal,Cell wall biosynthesis,False,-1.977331421544117,1.977331421544117
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__UAGDP,UDP-N-Acetylglucosamine Diphosphorylase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,UAGDP,species_internal,Aminosugar metabolism,False,1.977331421544117,1.977331421544117
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACGAM2E,N-Acetylglucosamine 2-Epimerase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACGAM2E,species_internal,Aminosugar metabolism,False,-1.8577085142326144,1.8577085142326144
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,UAG2EMA,species_internal,Aminosugar metabolism,False,1.8577085142326144,1.8577085142326144
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACGAMtr2,acgam[c] transport via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACGAMtr2,species_internal,"Transport, extracellular",False,-1.857708514232614,1.857708514232614
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__FUMt2r,fumarate reversible transport via symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,FUMt2r,species_internal,"Transport, extracellular",False,-1.3329786800000014,1.3329786800000014
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ASPT,L-aspartase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ASPT,species_internal,Alanine and aspartate metabolism,False,1.209448042478998,1.209448042478998
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ADK1,Adenylate Kinase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ADK1,species_internal,Nucleotide interconversion,False,1.0526878463434004,1.0526878463434004
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__H2CO3D,Carboxylic Acid Dissociation,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,H2CO3D,species_internal,Miscellaneous,False,1.048115621363616,1.048115621363616
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GAMpts,D-glucosamine transport via PEP:Pyr PTS,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GAMpts,species_internal,"Transport, extracellular",False,1.0,1.0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__EX_gthox(e),Oxidized glutathione exchange,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,EX_gthox(e),species_exchange,Exchange/demand reaction,False,0.994280297736071,0.994280297736071
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GF6PTA,Glutamine-Fructose-6-Phosphate Transaminase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GF6PTA,species_internal,Aminosugar metabolism,False,0.977331421544117,0.977331421544117
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__EX_ribflv(e),exchange reaction for Riboflavin,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,EX_ribflv(e),species_exchange,Exchange/demand reaction,False,0.9675599565700554,0.9675599565700554
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACCOACL,Acetyl-CoA:carbon-dioxide ligase (ADP-forming),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACCOACL,species_internal,Pyruvate metabolism,False,0.9316664653516936,0.9316664653516936
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__BTNCLi,biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,BTNCLi,species_internal,Biotin metabolism,False,0.9316664653516936,0.9316664653516936
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__MCOATA,Malonyl Coenzyme A-Acp Transacylase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,MCOATA,species_internal,Fatty acid oxidation,False,0.9316664653516936,0.9316664653516936
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ASNt2r,L-asparagine reversible transport via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ASNt2r,species_internal,"Transport, extracellular",False,0.8854577717053228,0.8854577717053228
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__r0127,L-Asparagine Amidohydrolase / Cyanoamino Acid Metabolism / Nitrogen Metabolism Ec:3.5.1.1 Ec:3.5.1.38,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,r0127,species_internal,Alanine and aspartate metabolism,False,0.7961459655458167,0.7961459655458167
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PGI,Glucose-6-Phosphate Isomerase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PGI,species_internal,Glycolysis/gluconeogenesis,False,0.7738652822254293,0.7738652822254293
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__AMPt2,"AMP transport in via proton symport, irreversible",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,AMPt2,species_internal,"Transport, extracellular",False,0.7479097573763712,0.7479097573763712
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__EX_hxan(e),Hypoxanthine exchange,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,EX_hxan(e),species_exchange,Exchange/demand reaction,False,0.6914317962874713,0.6914317962874713
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__HYXNt,Hypoxanthine Transport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,HYXNt,species_internal,"Transport, extracellular",False,-0.6914317962874713,0.6914317962874713
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PPM,Phosphopentomutase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PPM,species_internal,Pentose phosphate pathway,False,0.6587074158319802,0.6587074158319802
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__NTD7,5-Nucleotidase (AMP),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,NTD7,species_internal,Nucleotide interconversion,False,0.6468702447214052,0.6468702447214052
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ADD,adenine deaminase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ADD,species_internal,Nucleotide interconversion,False,0.6420896275342911,0.6420896275342911
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__PUNP1,Purine-Nucleoside Phosphorylase (Adenosine),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,PUNP1,species_internal,Nucleotide interconversion,False,0.6420896275342911,0.6420896275342911
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__EX_biomass(e),EX Biomass c0,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,EX_biomass(e),species_exchange,Exchange/demand reaction,True,0.6021155946841907,0.6021155946841907
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__dreplication,DNA replication c0,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,dreplication,species_internal,Exchange/demand reaction,False,0.6021155946841907,0.6021155946841907
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__pbiosynthesis,Protein biosynthesis c0,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,pbiosynthesis,species_internal,Exchange/demand reaction,False,0.6021155946841907,0.6021155946841907
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__rtranscription,RNA transcription c0,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,rtranscription,species_internal,Exchange/demand reaction,False,0.6021155946841907,0.6021155946841907
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__biomass224,biomass224,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,biomass224,species_internal,Unassigned,True,0.6021155946841907,0.6021155946841907
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ADK5,adenylate kinase (CTP),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ADK5,species_internal,Nucleotide interconversion,False,-0.5340118652700081,0.5340118652700081
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__CYTK1,Cytidylate Kinase (CMP),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,CYTK1,species_internal,Nucleotide interconversion,False,0.5340118652700081,0.5340118652700081
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__HEX1,Hexokinase (D-Glucose:ATP),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,HEX1,species_internal,Glycolysis/gluconeogenesis,False,0.48014735952301907,0.48014735952301907
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__G3PCT,glycerol-3-phosphate cytidylyltransferase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,G3PCT,species_internal,Glycerophospholipid metabolism,False,0.4600044526615064,0.4600044526615064
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GLYK,Glycerol Kinase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GLYK,species_internal,Glycerophospholipid metabolism,False,0.38745263443265626,0.38745263443265626
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__RPE,Ribulose 5-Phosphate 3-Epimerase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,RPE,species_internal,Pentose phosphate pathway,False,0.3796612586373763,0.3796612586373763
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__RPI,Ribose-5-Phosphate Isomerase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,RPI,species_internal,Pentose phosphate pathway,False,0.3796612586373763,0.3796612586373763
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__GLYCt,Glycerol Transport via Channel,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,GLYCt,species_internal,"Transport, extracellular",False,-0.3719413539633185,0.3719413539633185
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__MALT6PH,maltose-6-phosphate hydrolase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,MALT6PH,species_internal,Starch and sucrose metabolism,False,0.3306913895230191,0.3306913895230191
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__MALTpts,maltose transport via PEP:Pyr PTS,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,MALTpts,species_internal,"Transport, extracellular",False,0.330691389523019,0.330691389523019
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACLS_a,pyruvatethiamin diphosphate acetaldehydetransferase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACLS_a,species_internal,"Valine, leucine, and isoleucine metabolism",False,0.30411859208878644,0.30411859208878644
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ACLS_b,2-Acetolactate pyruvate-lyase (carboxylating),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ACLS_b,species_internal,"Valine, leucine, and isoleucine metabolism",False,-0.30411859208878644,0.30411859208878644
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ALACI,(S)-2-Acetolactate isomerase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ALACI,species_internal,"Valine, leucine, and isoleucine metabolism",False,0.30411859208878644,0.30411859208878644
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__DHAD1,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,DHAD1,species_internal,"Valine, leucine, and isoleucine metabolism",False,0.30411859208878644,0.30411859208878644
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__KARA3,"ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,KARA3,species_internal,"Valine, leucine, and isoleucine metabolism",False,-0.30411859208878644,0.30411859208878644
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ALAt2r,L-Alanine Reversible Transport via Proton Symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ALAt2r,species_internal,"Transport, extracellular",False,0.29159976558079603,0.29159976558079603
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__AMY1e,"Alpha-Amylase, Extracellular (Strch1 -> Strch2)",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,AMY1e,species_internal,Starch and sucrose metabolism,False,0.25733909,0.25733909
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__O16G2e,"Oligo-1, 6-Glucosidase (Strch2 ->Strch3), Extracellular",Faecalibacterium_prausnitzii_M21_2__AGORA1_03,O16G2e,species_internal,Starch and sucrose metabolism,False,0.25733908999999994,0.25733908999999994
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__SERt2r,L-serine reversible transport via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,SERt2r,species_internal,"Transport, extracellular",False,0.22156595462784995,0.22156595462784995
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__LYSt2r,L-lysine reversible transport via proton symport,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,LYSt2r,species_internal,"Transport, extracellular",False,0.19490481799927256,0.19490481799927256
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__G3PD1,Glycerol-3-Phosphate Dehydrogenase (NAD),Faecalibacterium_prausnitzii_M21_2__AGORA1_03,G3PD1,species_internal,Glycerophospholipid metabolism,False,-0.18983062931868816,0.18983062931868816
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03__TKT1,Transketolase,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,TKT1,species_internal,Pentose phosphate pathway,False,0.18983062931868816,0.18983062931868816
